Order_ID,Order_Date,Product,Category,Region,Customer_Segment,Sales,Cost,Discount,Profit,Quantity
11235,2026-01-21,Chair,Technology,North,Corporate,770.06,513.93,0.2,102.12,6
21334,2024-11-10,Printer,Furniture,East,Consumer,91.0,75.28,0.0,15.72,10
51378,2025-05-18,Chair,Technology,West,Corporate,1872.66,1356.79,0.4,-233.19,9
43938,2025-04-27,Chair,Furniture,West,Consumer,1584.38,656.64,0.0,927.74,2
34762,2025-12-15,Chair,Office Supplies,South,Home Office,1951.83,1343.46,0.1,413.19,5
27827,2024-06-06,Chair,Furniture,North,Home Office,909.62,704.67,0.1,113.99,4
87819,2025-06-25,Tablet,,North,Consumer,1274.11,743.16,0.1,403.54,3
27384,2025-11-03,Desk,Office Supplies,West,Corporate,854.1,549.94,0.0,304.16,2
46577,2024-05-14,Laptop,Furniture,West,Home Office,801.8,419.96,0.2,221.48,2
82197,2025-12-19,Router,Furniture,North,Home Office,457.11,382.08,0.1,29.32,10
38588,2025-05-29,Mouse,Technology,South,Consumer,871.92,560.4,0.1,224.33,4
67776,2024-11-17,Router,Technology,South,Consumer,735.96,323.66,0.0,412.3,3
48567,2024-07-06,Tablet,Technology,East,Consumer,1793.7,918.64,0.4,157.58,8
29900,2024-09-27,Keyboard,Office Supplies,West,Corporate,1026.27,563.79,0.0,462.48,4
79039,2025-01-07,Chair,Technology,North,Consumer,1590.02,1408.01,0.4,-454.0,3
16657,2026-01-04,Router,Office Supplies,South,Corporate,1516.14,1015.39,0.2,197.52,9
88025,2025-04-27,Desk,Office Supplies,East,Consumer,1269.53,599.5,0.2,416.12,8
67165,2025-01-20,Keyboard,Furniture,West,Corporate,1662.8,967.68,0.4,30.0,6
17114,2024-07-22,Router,Office Supplies,East,Consumer,1606.11,859.49,0.1,586.01,1
96447,2024-10-19,Router,Technology,South,Home Office,1425.92,1006.13,0.4,-150.58,7
50966,2024-04-01,Tablet,Technology,South,Home Office,1611.9,1184.18,0.1,266.53,8
90474,2024-12-12,Desk,Office Supplies,West,Consumer,483.14,255.55,0.3,82.65,6
87118,2026-03-05,Router,Furniture,South,Corporate,321.35,282.59,0.0,38.76,8
27459,2025-05-04,Laptop,Technology,East,Consumer,341.21,151.45,0.4,53.28,3
42233,2025-12-21,Router,Furniture,North,Corporate,1636.8,740.3,0.1,732.82,7
25245,2025-12-15,Chair,Technology,East,Corporate,1255.83,876.44,0.2,,5
45174,2024-06-26,Mouse,Furniture,South,Consumer,1763.66,892.21,0.2,518.72,10
25795,2025-05-29,Chair,Furniture,East,Home Office,1185.35,551.27,0.3,278.47,6
84853,2025-01-08,Phone,,West,Corporate,1256.75,707.37,0.0,549.38,8
86422,2024-12-17,Chair,Office Supplies,East,Home Office,1795.74,1162.11,0.0,633.63,10
69019,2024-12-01,Keyboard,Technology,North,Consumer,503.56,307.25,0.3,45.24,10
29592,2024-05-28,Router,Furniture,North,Corporate,,829.83,0.3,402.28,9
73132,2024-06-21,Mouse,,East,Corporate,113.0,101.13,0.2,-10.73,5
49940,2025-07-20,Phone,Technology,East,Corporate,759.01,589.79,0.2,17.42,9
53794,2024-04-13,Phone,Technology,East,Consumer,1011.24,747.88,0.0,263.36,5
19822,2024-09-22,Monitor,Furniture,West,Corporate,712.73,418.8,0.2,151.38,6
48767,2025-02-25,Phone,Technology,North,Home Office,1240.43,768.65,0.3,99.65,8
71539,2025-02-11,Phone,Technology,North,Consumer,1428.93,1257.28,0.4,-399.92,6
50396,2024-08-07,Keyboard,Office Supplies,West,Home Office,1554.18,648.04,0.3,439.89,3
32079,2024-07-23,Keyboard,Office Supplies,East,Consumer,647.58,355.45,0.0,292.13,7
43822,2024-12-26,Printer,Technology,East,Corporate,986.02,539.64,0.0,446.38,5
19476,2024-12-30,Router,Technology,East,Home Office,1498.14,1095.69,0.0,402.45,3
49343,2025-11-13,Router,Furniture,North,Corporate,937.4,474.36,0.4,88.08,5
93190,2025-10-28,Phone,Furniture,West,Home Office,960.4,562.2,0.1,302.16,3
36186,2026-01-11,Chair,,East,Home Office,464.5,292.61,0.1,125.44,5
77748,2025-08-25,Tablet,Technology,South,Consumer,790.52,353.97,0.0,436.55,3
72729,2024-08-19,Chair,Office Supplies,South,Home Office,142.54,102.42,0.4,-16.9,8
70517,2025-04-27,Printer,Technology,North,Home Office,1694.61,1089.86,0.4,-73.09,2
79859,2025-03-02,Desk,Office Supplies,West,Consumer,917.66,538.26,0.3,104.1,6
42647,2026-03-09,Printer,Technology,North,Home Office,1498.42,1161.98,0.2,36.76,4
61509,2025-09-13,Desk,Furniture,South,Consumer,1962.91,1650.47,0.2,-80.14,5
14298,2026-03-06,Tablet,Technology,North,Corporate,1976.61,1116.85,0.3,,5
20506,2024-03-09,Desk,Technology,South,Consumer,54.95,44.69,0.4,-11.72,6
38991,2024-11-04,Monitor,Furniture,West,Corporate,1630.61,713.67,0.0,916.94,5
85398,2024-06-23,Monitor,Office Supplies,South,Consumer,869.64,551.87,0.3,56.88,9
62976,2024-07-06,Laptop,Furniture,South,Consumer,310.54,156.91,0.1,122.58,9
31395,2025-05-20,Mouse,Office Supplies,West,Home Office,1610.1,1276.41,0.2,11.67,2
40693,2024-07-14,Monitor,Furniture,East,Corporate,967.78,658.38,0.4,-77.71,3
22055,2026-02-22,Desk,Furniture,North,Corporate,1627.93,1285.59,0.1,179.55,10
23241,2024-07-10,Mouse,Office Supplies,West,Consumer,1007.95,830.43,0.1,76.73,8
83833,2024-07-06,Chair,Office Supplies,South,Corporate,1574.49,678.15,0.0,896.34,8
26367,2026-01-10,Mouse,Office Supplies,West,Consumer,919.16,780.11,0.4,-228.61,2
34692,2025-01-31,Keyboard,Technology,North,Consumer,1854.07,842.02,0.4,270.42,10
21153,2024-04-01,Keyboard,,East,Home Office,1907.68,1112.66,0.3,222.72,6
78503,2024-05-15,Laptop,Technology,North,Corporate,1719.85,1501.63,0.4,-469.72,1
58820,2024-11-15,Printer,Technology,North,Corporate,1140.33,724.31,0.2,187.95,10
61109,2025-10-14,Phone,Office Supplies,South,Consumer,1025.88,533.77,0.0,492.11,6
56154,2024-03-15,Monitor,Office Supplies,West,Consumer,56.62,48.85,0.1,2.11,7
65691,2024-11-12,Mouse,Office Supplies,South,Corporate,1469.15,711.56,0.4,169.93,10
63034,2024-05-06,Mouse,Office Supplies,South,Consumer,1018.02,887.72,0.3,-175.11,2
68809,2024-04-03,Phone,Furniture,South,Consumer,639.99,312.38,0.0,327.61,10
40601,2024-11-19,Chair,Technology,South,Corporate,,1334.85,0.2,108.73,4
34804,2024-07-31,Monitor,,East,Consumer,760.1,390.48,0.2,217.6,3
58776,2025-02-26,Keyboard,Technology,East,Corporate,1994.93,1682.7,0.4,-485.74,9
49730,2025-08-13,Tablet,Furniture,South,Home Office,415.74,263.4,0.4,-13.96,6
49060,2025-10-11,Laptop,Office Supplies,West,Home Office,1974.58,1367.43,0.2,212.23,6
72731,2025-07-08,Phone,Technology,East,Home Office,52.53,40.5,0.4,,1
75863,2026-02-09,Desk,Furniture,West,Consumer,1727.29,1425.79,0.3,-216.69,10
38897,2025-10-25,Desk,Office Supplies,South,Home Office,512.78,402.94,0.1,58.56,8
97354,2025-10-21,Mouse,Technology,West,Home Office,1816.68,1294.52,0.0,522.16,10
75988,2024-03-18,Mouse,Office Supplies,South,Corporate,1819.17,822.44,0.2,632.9,6
51394,2025-07-13,Chair,Furniture,North,Corporate,,1206.17,0.4,-354.13,3
67617,2024-07-25,Monitor,Technology,South,Corporate,1389.25,821.26,0.4,12.29,3
57606,2025-03-23,Laptop,Furniture,North,Corporate,1825.69,1443.03,0.3,-165.05,1
49259,2024-09-01,Monitor,Technology,South,Home Office,1123.76,962.95,0.4,-288.69,4
43349,2024-11-02,Tablet,Technology,West,Home Office,770.9,643.01,0.0,127.89,9
81009,2025-08-05,Phone,Technology,East,Home Office,1605.21,796.98,0.4,166.15,1
39242,2024-09-11,Monitor,Furniture,North,Corporate,1639.22,796.04,0.1,679.26,5
18458,2025-02-03,Tablet,,North,Corporate,1594.9,1354.45,0.3,-238.02,7
63281,2026-03-05,Keyboard,Furniture,West,Corporate,354.94,152.51,0.0,,7
88333,2024-10-18,Laptop,Office Supplies,North,Home Office,1972.56,1345.99,0.2,232.06,2
65717,2025-01-09,Printer,Office Supplies,North,Corporate,1699.73,1190.19,0.0,509.54,1
85840,2026-03-03,Tablet,Office Supplies,North,Corporate,559.27,346.57,0.1,156.77,8
77319,2024-12-14,Monitor,Office Supplies,North,Home Office,588.61,282.11,0.4,71.06,7
59640,2025-04-19,Chair,Technology,South,Home Office,675.62,424.68,0.3,48.25,4
79289,2025-10-01,Monitor,Furniture,North,Corporate,1457.02,1091.88,0.4,-217.67,9
89556,2024-07-26,Chair,Technology,North,Consumer,,888.42,0.1,855.01,9
91789,2024-07-19,Mouse,Furniture,South,Consumer,718.56,354.58,0.2,220.27,4
41043,2024-04-10,Keyboard,Technology,North,Corporate,1595.11,1366.82,0.2,-90.73,1
68601,2024-03-10,Tablet,Office Supplies,North,Home Office,1572.25,826.94,0.4,116.41,2
19428,2024-11-10,Desk,Furniture,North,Consumer,119.13,78.39,0.1,28.83,1
83680,2025-07-01,Monitor,Office Supplies,West,Home Office,524.79,373.25,0.4,-58.38,2
21690,2024-06-07,Keyboard,Furniture,East,Home Office,1074.23,792.8,0.1,174.01,4
72335,2025-07-02,Laptop,Technology,South,Corporate,1520.06,814.2,0.0,705.86,1
74827,2024-10-15,Keyboard,Technology,South,Consumer,1857.89,1636.66,0.4,-521.93,10
62212,2025-05-07,Laptop,Office Supplies,West,Home Office,1038.27,656.23,0.4,-33.27,5
70564,2024-10-31,Monitor,Technology,West,Home Office,1304.03,757.29,0.3,155.53,3
37567,2024-11-06,Chair,Technology,South,Consumer,1044.47,935.87,0.3,-204.74,3
76782,2024-07-07,Chair,Office Supplies,East,Corporate,1167.65,720.22,0.3,97.14,2
87015,2025-02-01,Tablet,Furniture,West,Consumer,1218.96,768.48,0.3,84.79,6
42068,2024-04-17,Printer,Office Supplies,South,Home Office,1314.46,840.15,0.0,474.31,4
95244,2024-10-01,Printer,Office Supplies,South,Corporate,1030.38,452.99,0.1,474.35,1
15252,2026-02-27,Mouse,Furniture,East,Consumer,1240.88,986.54,0.3,-117.92,7
49764,2025-04-02,Desk,Office Supplies,South,Home Office,1686.06,1282.49,0.4,-270.85,2
49330,2024-07-25,Desk,Office Supplies,East,Home Office,931.32,437.1,0.2,307.96,7
57347,2024-04-20,Keyboard,Office Supplies,East,Consumer,309.54,202.17,0.1,76.42,1
96356,2024-05-13,Desk,Office Supplies,North,Consumer,928.36,610.12,0.1,225.4,3
51334,2025-12-11,Mouse,Furniture,South,Corporate,954.72,642.89,0.3,25.41,9
10143,2025-07-14,Laptop,Furniture,South,Corporate,137.31,73.5,0.1,50.08,10
52916,2025-06-19,Mouse,Office Supplies,East,Home Office,1205.94,659.44,0.0,546.5,2
67564,2025-08-20,Desk,Office Supplies,East,Corporate,266.39,123.61,0.0,142.78,4
72371,2026-02-09,Tablet,Office Supplies,West,Home Office,824.54,540.6,0.4,-45.88,8
60362,2025-02-18,Chair,Technology,North,Home Office,1430.81,1032.69,0.0,398.12,5
96816,2025-05-20,Printer,Office Supplies,East,Home Office,978.96,418.99,0.4,168.39,4
99611,2024-03-29,Phone,Furniture,East,Home Office,1592.23,1167.39,0.3,-52.83,10
64535,2026-01-14,Desk,Office Supplies,West,Consumer,1114.2,903.64,0.1,99.14,3
72781,2024-11-26,Tablet,Furniture,West,Consumer,1810.83,1176.59,0.0,634.24,5
27720,2025-10-27,Desk,Furniture,West,Corporate,1619.24,1261.14,0.0,358.1,4
95279,2024-06-17,Desk,Furniture,South,Home Office,196.46,91.59,0.2,65.58,9
91834,2025-08-03,Chair,Technology,South,Corporate,1011.24,711.81,0.4,-105.07,4
67364,2024-04-24,Keyboard,Technology,South,Consumer,1375.04,703.04,0.4,121.98,3
22676,2025-05-26,Printer,Technology,South,Corporate,843.73,485.43,0.0,358.3,10
80189,2025-08-17,Monitor,Technology,South,Corporate,1581.76,1298.99,0.3,-191.76,9
45449,2024-03-12,Tablet,Technology,East,Home Office,734.89,655.24,0.4,-214.31,6
75181,2025-04-26,Tablet,Furniture,East,Corporate,1183.32,587.64,0.2,359.02,4
78293,2025-02-10,Phone,Technology,South,Consumer,1670.66,1181.75,0.2,154.78,9
87036,2025-07-24,Router,Furniture,West,Home Office,967.49,708.48,0.1,,9
20157,2024-03-09,Router,Technology,South,Consumer,1900.03,1148.03,0.4,-8.01,7
26811,2025-06-17,Mouse,Furniture,South,Consumer,388.88,288.73,0.2,22.37,5
23603,2025-02-07,Tablet,Office Supplies,North,Home Office,1126.28,841.65,0.3,-53.25,5
11665,2025-05-22,Phone,Furniture,North,Consumer,1732.6,951.86,0.0,780.74,2
42315,2025-05-13,Printer,Technology,South,Consumer,1563.77,1393.13,0.4,-454.87,8
37371,2024-05-29,Chair,Office Supplies,South,Corporate,1370.53,719.42,0.1,514.06,1
64882,2025-04-14,Printer,Office Supplies,South,Consumer,1401.61,1008.35,0.0,393.26,8
53140,2024-04-02,Keyboard,Office Supplies,South,Corporate,691.46,393.63,0.2,159.54,1
20675,2024-11-02,Phone,Furniture,West,Home Office,1318.59,887.2,0.3,35.81,5
98583,2025-04-03,Keyboard,Office Supplies,West,Home Office,1221.9,850.61,0.4,-117.47,4
83172,2026-02-28,Monitor,Technology,East,Home Office,183.87,139.75,0.3,-11.04,6
12226,2024-06-29,Mouse,Technology,East,Home Office,871.93,644.86,0.3,-34.51,10
67699,2025-10-01,Phone,Furniture,East,Corporate,647.03,393.61,0.4,-5.39,9
77763,2025-12-12,Monitor,Technology,West,Corporate,851.02,506.07,0.2,174.75,1
34213,2025-04-14,Monitor,Furniture,West,Home Office,148.93,89.93,0.4,-0.57,2
44901,2025-12-20,Mouse,Office Supplies,East,Corporate,1413.8,789.87,0.1,482.55,4
75817,2025-01-13,Tablet,Technology,South,Corporate,1690.05,949.92,0.4,64.11,8
72375,2024-05-23,Printer,Technology,West,Corporate,1855.76,788.24,0.3,510.79,9
43438,2025-04-27,Router,Technology,North,Corporate,972.15,790.72,0.0,181.43,9
57755,2025-06-24,Phone,Technology,South,Home Office,1137.69,999.41,0.4,-316.8,1
76315,2024-10-10,Chair,Furniture,South,Home Office,710.39,608.22,0.3,-110.95,10
65804,2025-01-23,Mouse,Furniture,East,Home Office,169.66,84.69,0.4,17.11,1
55667,2024-06-14,Desk,Furniture,North,Corporate,271.6,217.26,0.4,-54.3,5
97173,2025-02-24,Printer,Technology,East,Home Office,1818.76,1356.31,0.0,462.45,6
89955,2025-07-12,Phone,,South,Consumer,1185.85,751.68,0.1,315.58,4
73643,2025-09-13,Phone,Furniture,North,Consumer,1597.91,1295.28,0.0,302.63,1
50857,2025-06-30,Desk,Furniture,West,Corporate,810.46,360.56,0.4,125.72,10
31945,2025-05-30,Laptop,Furniture,West,Consumer,729.18,643.95,0.3,-133.52,2
93571,2024-09-19,Router,Technology,South,Consumer,1837.71,985.29,0.4,117.34,10
83079,2026-01-25,Laptop,Furniture,West,Home Office,1071.05,637.58,0.2,219.26,2
54228,2026-01-17,Laptop,Furniture,West,Consumer,,559.36,0.1,31.1,5
15054,2025-08-15,Laptop,Technology,South,Corporate,1200.46,576.99,0.2,383.38,9
44699,2024-08-18,Tablet,Furniture,South,Corporate,1444.09,818.14,0.0,625.95,10
57764,2024-12-05,Printer,Technology,West,Home Office,1672.61,1423.09,0.0,249.52,9
69855,2024-05-25,Printer,Office Supplies,North,Home Office,1010.92,587.55,0.3,120.09,6
56676,2025-03-31,Phone,Technology,South,Corporate,605.18,542.83,0.4,-179.72,6
69225,2025-10-24,Laptop,Technology,South,Consumer,649.61,498.24,0.0,151.37,9
84925,2025-06-24,Desk,Office Supplies,East,Consumer,495.7,259.21,0.1,186.92,3
75086,2026-02-25,Keyboard,Technology,North,Corporate,116.92,72.86,0.3,8.98,1
57069,2025-01-20,Chair,,South,Consumer,1082.48,657.39,0.1,316.84,9
27565,2025-03-01,Monitor,Furniture,South,Consumer,841.1,350.82,0.0,490.28,2
14764,2024-03-10,Tablet,Furniture,South,Consumer,1118.83,693.05,0.3,90.13,10
72811,2025-12-07,Chair,Technology,North,Consumer,81.1,58.45,0.3,-1.68,10
31794,2024-08-12,Router,Office Supplies,East,Home Office,1751.76,808.26,0.0,943.5,9
96967,2025-07-03,Chair,Furniture,East,Home Office,733.68,508.53,0.0,225.15,7
18165,2026-01-20,Tablet,Furniture,North,Consumer,402.8,192.34,0.2,129.9,6
40535,2025-07-24,Keyboard,Office Supplies,West,Corporate,1178.95,622.16,0.0,556.79,2
61778,2025-06-29,Monitor,Furniture,North,Home Office,1022.99,463.4,0.3,252.69,10
34345,2024-09-04,Router,Office Supplies,North,Corporate,1116.64,745.52,0.2,147.79,6
11999,2025-12-21,Phone,Furniture,South,Consumer,385.4,255.5,0.2,52.82,4
60862,2025-02-14,Mouse,Office Supplies,North,Corporate,1690.45,755.96,0.3,427.36,5
83484,2025-08-23,Mouse,Furniture,East,Consumer,155.89,88.47,0.0,67.42,9
35490,2025-12-05,Chair,Office Supplies,West,Home Office,543.46,351.96,0.0,191.5,7
33263,2024-12-19,Laptop,Furniture,West,Corporate,1373.98,841.94,0.2,257.24,7
73948,2026-03-04,Printer,Furniture,West,Corporate,1672.15,1107.02,0.2,230.7,2
83366,2025-07-07,Printer,Office Supplies,West,Home Office,1016.53,665.26,0.4,-55.34,1
43234,2024-09-30,Printer,Furniture,West,Consumer,893.88,602.01,0.0,291.87,3
25568,2025-12-18,Mouse,Furniture,East,Home Office,234.18,198.49,0.0,35.69,10
45966,2025-08-23,Mouse,Technology,West,Corporate,688.87,406.23,0.4,7.09,2
55534,2025-09-05,Phone,Furniture,South,Corporate,73.92,52.5,0.2,6.64,9
13005,2025-08-02,Phone,Office Supplies,South,Home Office,751.46,656.02,0.2,-54.85,7
59104,2024-06-19,Mouse,Office Supplies,East,Consumer,695.38,619.39,0.3,-132.62,8
92553,2024-06-02,Tablet,Office Supplies,East,Consumer,153.82,68.92,0.4,23.37,3
56058,2025-05-26,Keyboard,Office Supplies,North,Corporate,1903.7,1462.27,0.3,-129.68,8
34050,2024-07-07,Router,Furniture,South,Corporate,1211.94,1086.19,0.2,-116.64,10
13242,2024-05-25,Phone,Technology,West,Consumer,1409.71,1266.75,0.2,,7
15968,2025-01-23,Router,,South,Home Office,355.21,286.04,0.3,-37.39,5
20223,2025-06-09,Chair,Office Supplies,North,Corporate,1519.81,1253.05,0.4,-341.16,1
38011,2024-04-11,Mouse,Office Supplies,North,Home Office,1679.56,1054.41,0.2,289.24,9
67735,2025-06-09,Phone,Technology,South,Consumer,532.79,275.34,0.4,44.33,4
20636,2025-03-01,Keyboard,Technology,North,Consumer,1163.35,861.37,0.0,301.98,5
97597,2024-08-25,Tablet,Technology,East,Consumer,297.1,141.87,0.1,125.52,10
83695,2024-09-01,Mouse,Office Supplies,South,Corporate,827.11,729.88,0.2,-68.19,10
58021,2025-01-17,Keyboard,Furniture,South,Consumer,1322.41,994.63,0.3,-68.94,5
24597,2024-07-14,Tablet,Furniture,East,Home Office,1725.46,1054.52,0.0,670.94,5
39697,2024-03-20,Mouse,Office Supplies,West,Home Office,387.99,178.8,0.3,92.79,7
61208,2025-06-23,Mouse,,West,Consumer,727.15,352.69,0.4,83.6,4
50055,2024-07-09,Mouse,,South,Consumer,1038.75,712.79,0.4,-89.54,3
60163,2024-04-25,Phone,Furniture,West,Consumer,1242.14,819.02,0.2,174.69,1
77393,2025-02-06,Monitor,Technology,East,Home Office,55.54,40.18,0.2,4.25,8
39900,2024-10-29,Router,Office Supplies,West,Corporate,1148.21,760.97,0.3,42.78,9
20657,2024-12-10,Mouse,Office Supplies,West,Corporate,779.14,550.73,0.4,-83.25,4
85706,2024-05-27,Phone,Technology,West,Consumer,91.63,46.3,0.0,45.33,9
19605,2026-02-18,Tablet,Technology,West,Corporate,754.87,381.54,0.4,71.38,4
71884,2024-06-28,Tablet,Furniture,North,Corporate,749.27,442.13,0.4,7.43,6
14611,2024-05-20,Mouse,Technology,East,Corporate,773.47,379.98,0.3,161.45,1
11586,2024-12-23,Desk,Technology,West,Consumer,439.77,262.64,0.0,177.13,3
43128,2024-03-28,Laptop,Office Supplies,North,Home Office,217.71,176.72,0.3,-24.32,7
51323,2025-04-04,Chair,Furniture,West,Consumer,351.68,269.71,0.3,-23.53,4
77933,2025-09-25,Keyboard,Technology,North,Corporate,,1013.03,0.0,403.67,8
16681,2025-06-06,Laptop,Office Supplies,East,Corporate,614.6,298.6,0.3,131.62,3
94688,2025-09-27,Keyboard,Furniture,South,Home Office,1010.25,537.56,0.2,270.64,3
65917,2025-01-14,Monitor,,South,Consumer,1846.98,1214.48,0.0,632.5,5
47238,2025-12-23,Laptop,,East,Home Office,1291.83,733.11,0.4,41.99,4
82267,2024-11-06,Chair,Furniture,East,Home Office,1570.59,1336.64,0.0,233.95,10
38613,2025-12-31,Printer,Office Supplies,North,Corporate,81.94,67.16,0.3,-9.8,8
32081,2025-05-18,Laptop,Technology,North,Home Office,815.38,412.55,0.3,158.22,7
34302,2025-11-03,Tablet,Technology,South,Corporate,1202.7,758.05,0.2,204.11,3
16908,2025-12-13,Phone,Office Supplies,North,Consumer,1623.79,1249.61,0.1,211.8,7
47688,2024-08-30,Phone,Technology,South,Corporate,,278.81,0.1,188.03,8
63221,2025-09-22,Monitor,Office Supplies,West,Home Office,782.63,703.32,0.1,1.05,3
90971,2026-01-26,Router,Office Supplies,South,Home Office,1322.27,818.18,0.1,371.86,5
71925,2025-11-21,Tablet,Furniture,North,Corporate,1266.64,950.11,0.2,63.2,2
85718,2024-11-15,Phone,Office Supplies,West,Consumer,809.81,468.32,0.1,260.51,2
93870,2025-09-27,Keyboard,Office Supplies,West,Home Office,572.97,345.76,0.3,55.32,10
53976,2025-12-08,Keyboard,Technology,East,Consumer,883.95,690.75,0.0,193.2,1
54449,2025-01-13,Mouse,Technology,East,Consumer,1419.32,1028.48,0.4,,4
42024,2024-11-28,Chair,Furniture,East,Home Office,608.06,347.86,0.2,138.59,5
63248,2024-11-17,Router,Technology,East,Consumer,1109.86,663.72,0.0,446.14,6
69333,2024-10-29,Printer,Furniture,West,Corporate,1551.44,861.62,0.4,69.24,4
81101,2025-06-02,Laptop,,West,Consumer,66.72,32.47,0.1,27.58,4
41415,2025-04-13,Phone,Furniture,North,Home Office,,470.43,0.2,380.62,7
74460,2025-05-06,Printer,Furniture,West,Corporate,555.06,287.52,0.3,101.02,3
80582,2025-12-09,Keyboard,Technology,East,Consumer,1779.0,1343.57,0.4,-276.17,3
97156,2024-06-23,Desk,Furniture,North,Consumer,1556.4,951.26,0.1,449.5,2
75180,2025-10-28,Monitor,Office Supplies,North,Home Office,753.51,501.63,0.0,251.88,1
62561,2024-03-21,Laptop,Office Supplies,South,Consumer,153.36,132.66,0.4,-40.64,1
23087,2026-01-06,Laptop,,West,Corporate,1038.27,772.61,0.3,-45.82,6
53803,2024-03-30,Printer,,North,Home Office,1822.79,1511.86,0.0,310.93,7
81386,2025-10-10,Router,Technology,East,Corporate,88.84,37.06,0.3,25.13,6
62505,2025-09-12,Chair,Technology,North,Home Office,856.07,683.9,0.1,86.56,5
90024,2025-06-25,Printer,Technology,North,Consumer,1967.9,1030.27,0.1,,6
80624,2025-04-25,Monitor,Furniture,East,Consumer,1055.51,720.27,0.0,335.24,4
86780,2024-10-18,Keyboard,Technology,North,Corporate,1462.15,1173.33,0.0,288.82,10
75861,2024-05-18,Laptop,,East,Home Office,652.28,581.79,0.4,-190.42,6
49103,2025-05-08,Chair,Office Supplies,West,Corporate,533.16,436.15,0.0,,2
53225,2025-10-20,Desk,Furniture,South,Consumer,495.43,373.11,0.1,72.78,3
57574,2024-08-25,Desk,Furniture,West,Corporate,1292.61,686.13,0.2,347.96,8
40805,2024-07-18,Tablet,Technology,North,Home Office,,476.42,0.0,286.37,5
36403,2025-05-16,Tablet,Furniture,West,Corporate,706.84,482.92,0.0,223.92,1
47705,2024-04-09,Keyboard,,North,Consumer,1957.87,1729.97,0.0,227.9,5
52058,2025-10-26,Chair,Office Supplies,North,Corporate,1565.35,1061.88,0.1,346.93,8
